state,lga_code,lga_name,ward_code,ward_name,pu_code,pu_name,regd_voters,voting_points
DELTA,06,ETHIOPE WEST,08,OGHARA II,004,WEST PRIMARY SCHOOL,1020,2
DELTA,06,ETHIOPE WEST,08,OGHARA II,005,I,592,1
DELTA,06,ETHIOPE WEST,08,OGHARA II,006,SCHOOL,911,2
DELTA,06,ETHIOPE WEST,08,OGHARA II,007,SCHOOL,646,1
DELTA,06,ETHIOPE WEST,08,OGHARA II,008,PRIMARY SCHOOL SNR,688,1
DELTA,06,ETHIOPE WEST,08,OGHARA II,009,PRIMARY SCHOOL,1012,2
DELTA,06,ETHIOPE WEST,08,OGHARA II,010,SCHOOL,766,2
DELTA,06,ETHIOPE WEST,08,OGHARA II,011,SCHOOL,1064,2
DELTA,06,ETHIOPE WEST,08,OGHARA II,012,HALL,1305,3
DELTA,06,ETHIOPE WEST,08,OGHARA II,013,MARANATHAN CLINIC,2948,6
DELTA,06,ETHIOPE WEST,08,OGHARA II,014,OMOJA QUARTERS II/OMOJA HALL,702,1
DELTA,06,ETHIOPE WEST,08,OGHARA II,015,OMOJA QUARTERS III/OMOJA HALL,713,1
DELTA,06,ETHIOPE WEST,08,OGHARA II,016,SCHOOL II,902,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,001,OVIE PALACE/UHEREVIE PRIMARY SCHOOL,855,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,002,COMMUNITY ROAD/OVIE SAW MILL,754,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,003,APRRA QUARTERS/UHEREVIE PRIMARY SCHOOL,676,1
DELTA,06,ETHIOPE WEST,09,OGHARA III,004,OTUBU QUARTERS/UHEREVIE PRIMARY SCHOOL,546,1
DELTA,06,ETHIOPE WEST,09,OGHARA III,005,OVIE SAWMILL ROAD/SAWMILL YARD,956,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,006,IGBIMI DAKA QUARTERS/CHIEF IGHO'S COMP,782,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,007,SCHOOL,567,1
DELTA,06,ETHIOPE WEST,09,OGHARA III,008,OFOTOKUN LANE/UDUAKA PRIMARY SCHOOL,772,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,009,OGHAREKI TOWN HALL /OGHAREKI T.HALL,995,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,010,OKOTIE COMPOUND,676,1
DELTA,06,ETHIOPE WEST,09,OGHARA III,011,OGHAREKI TOWN/OGHAREKI T. HALL,829,2
DELTA,06,ETHIOPE WEST,09,OGHARA III,012,APRRA QUARTERS II UHEREVIE P/S (SNR),526,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,001,MISSION STREET/UDURHIE PRIMARY SCHOOL,829,2
DELTA,06,ETHIOPE WEST,10,OGHARA IV,002,COMPOUND,534,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,003,QUARTERS/OGHAREKI GRAMMER SCHOOL,593,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,004,SCHOOL,700,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,005,ARAPA STREET I /UDURHIE PRIMARY SCHOOL,803,2
DELTA,06,ETHIOPE WEST,10,OGHARA IV,006,SCHOOL,1002,2
DELTA,06,ETHIOPE WEST,10,OGHARA IV,007,MILL CAMP/CLUB HOUSE,363,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,008,CLERK QUARTERS/CLUB HOUSE,258,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,009,NEW BUILDING/CLUB HOUSE,430,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,010,SCHOOL,372,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,011,SCHOOL,179,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,012,SCHOOL,352,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,013,UGBEKU/UGBEKU PRIMARY SCHOOL,375,1
DELTA,06,ETHIOPE WEST,10,OGHARA IV,014,UGBENU/EKUOMAGBE PRIMARY SCHOOL,802,2
DELTA,06,ETHIOPE WEST,10,OGHARA IV,015,ARAKPA STREET II/UDURHIE PRIMARY SCHOOL,952,2
DELTA,06,ETHIOPE WEST,10,OGHARA IV,016,UGBENU II/EKUOMAGBE PRIMARY SCHOOL,261,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,001,OTUMARA/OKUMENU PRIMARY SCHOOL,568,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,002,ADEGBOYERIN I/OKUMENU PRIMARY SCHOOL,526,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,003,OBROMUDU/OTUMARA PRIMARY SCHOOL,833,2
DELTA,06,ETHIOPE WEST,11,OGHARA V,004,PRIMARY SCHOOL,1259,3
DELTA,06,ETHIOPE WEST,11,OGHARA V,005,PRIMARY SCHOOL,865,2
DELTA,06,ETHIOPE WEST,11,OGHARA V,006,NEW SITE/ONOGBOHE PRIMARY SCHOOL,420,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,007,ONOGHOVO/CHIEF OKO'S COMPOUND,682,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,008,PRIMARY SCHOOL,835,2
DELTA,06,ETHIOPE WEST,11,OGHARA V,009,ADEGBOYERIN II/OKUMEMU PRIMARY SCHOOL,296,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,010,SCHOOL,173,1
DELTA,06,ETHIOPE WEST,11,OGHARA V,011,"OKUMENU PRIMARY SCHOOL, OTUMARA II",352,1
DELTA,07,IKA NORTH- EAST,01,OWA I,001,"OBAIGBENA PRIMARY SCHOOL, OWA -OYIBU I",597,1
DELTA,07,IKA NORTH- EAST,01,OWA I,002,"OBAIGBENA PRIMARY SCHOOL, OWA -OYIBU II",606,1
DELTA,07,IKA NORTH- EAST,01,OWA I,003,"OBAIGBENA PRIMARY SCHOOL, OWA -OYIBU III",515,1
DELTA,07,IKA NORTH- EAST,01,OWA I,004,"COURT HALL, OWA - OYIBU I",618,1
DELTA,07,IKA NORTH- EAST,01,OWA I,005,"COURT HALL, OWA - OYIBU II",478,1
DELTA,07,IKA NORTH- EAST,01,OWA I,006,"COURT HALL, OWA - OYIBU III",542,1
DELTA,07,IKA NORTH- EAST,01,OWA I,007,"COURT HALL, OWA - OYIBU IV",458,1
DELTA,07,IKA NORTH- EAST,01,OWA I,008,"OBISI PRIMARY SCHOOL, OWA - OYIBU I",587,1
DELTA,07,IKA NORTH- EAST,01,OWA I,009,"OBISI PRIMARY SCHOOL, OWA - OYIBU II",583,1
DELTA,07,IKA NORTH- EAST,01,OWA I,010,"OBISI PRIMARY SCHOOL, OWA - OYIBU III",436,1
DELTA,07,IKA NORTH- EAST,01,OWA I,011,"RALL -WAY CAMP, OWA - OYIBU",1040,2
DELTA,07,IKA NORTH- EAST,01,OWA I,012,"ISIBOR PRIMARY SCHOOL, OWA - ALIDINMA",752,2
DELTA,07,IKA NORTH- EAST,02,OWA II,001,"EGHOMA PRIMARY SCHOOL, OWA - ALERO I",903,2
DELTA,07,IKA NORTH- EAST,02,OWA II,002,"EGHOMA PRIMARY SCHOOL, OWA - ALERO II",844,2
DELTA,07,IKA NORTH- EAST,02,OWA II,003,"EGHOMA PRIMARY SCHOOL, OWA - ALERO III",1015,2
DELTA,07,IKA NORTH- EAST,02,OWA II,004,"EGHOMA PRIMARY SCHOOL, OWA - ALERO IV",743,1
DELTA,07,IKA NORTH- EAST,02,OWA II,005,"EGHOMA PRIMARY SCHOOL, OWA - ALERO V",756,2
DELTA,07,IKA NORTH- EAST,02,OWA II,006,"UGBEKILE HALL, OWA-ALERO I",638,1
DELTA,07,IKA NORTH- EAST,02,OWA II,007,"UGBEKILE HALL, OWA-ALERO II",604,1
DELTA,07,IKA NORTH- EAST,02,OWA II,008,"EGWE PRIMARY SCHOOL, OWA - ALERO I",764,2
DELTA,07,IKA NORTH- EAST,02,OWA II,009,"EGWE PRIMARY SCHOOL, OWA - ALERO II",782,2
DELTA,07,IKA NORTH- EAST,02,OWA II,010,"EGWE PRIMARY SCHOOL, OWA - ALERO III",503,1
DELTA,07,IKA NORTH- EAST,02,OWA II,011,"IRORO PRIMARY SCHOOL, OWA - ALERO I",998,2
DELTA,07,IKA NORTH- EAST,02,OWA II,012,"IRORO PRIMARY SCHOOL, OWA - ALERO II",839,2
DELTA,07,IKA NORTH- EAST,02,OWA II,013,"IRORO PRIMARY SCHOOL, OWA - ALERO III",832,2
DELTA,07,IKA NORTH- EAST,02,OWA II,014,"IRORO PRIMARY SCHOOL, OWA - ALERO IV",711,1
DELTA,07,IKA NORTH- EAST,03,OWA III,001,"ALASI PRIMARY SCHOOL, BOJI - BOJI, OWA I",1200,2
DELTA,07,IKA NORTH- EAST,03,OWA III,002,"ALASI PRIMARY SCHOOL, BOJI - BOJI, OWA II",702,1
DELTA,07,IKA NORTH- EAST,03,OWA III,003,"ALASI PRIMARY SCHOOL, BOJI - BOJI, OWA III",1430,3
DELTA,07,IKA NORTH- EAST,03,OWA III,004,"ALASI PRIMARY SCHOOL, BOJI - BOJI, OWA IV",1260,3
DELTA,07,IKA NORTH- EAST,03,OWA III,005,"MARY MOUNT COLLEGE, BOJI-BOJI, OWA I",810,2
DELTA,07,IKA NORTH- EAST,03,OWA III,006,"MARY MOUNT COLLEGE, BOJI-BOJI, OWA II",449,1
DELTA,07,IKA NORTH- EAST,03,OWA III,007,"MARY MOUNT COLLEGE, BOJI-BOJI, OWA III",404,1
DELTA,07,IKA NORTH- EAST,03,OWA III,008,"UTE - OKPU HALL, BOJI-BOJI, OWA",1099,2
DELTA,07,IKA NORTH- EAST,03,OWA III,009,"OWANTA LAND OFFICE, BOJI-BOJI, OWA I",1161,2
DELTA,07,IKA NORTH- EAST,03,OWA III,010,"OWANTA LAND OFFICE, BOJI-BOJI, OWA II",717,1
DELTA,07,IKA NORTH- EAST,03,OWA III,011,"OWANTA LAND OFFICE, BOJI-BOJ,I OWA III",1392,3
DELTA,07,IKA NORTH- EAST,03,OWA III,012,"OWANTA LAND OFFICE, BOJI-BOJI, OWA IV",1110,2
DELTA,07,IKA NORTH- EAST,04,OWA IV,001,"NGALA PRIMARY SCHOOL, BOJI - BOJI OWA I",1049,2
DELTA,07,IKA NORTH- EAST,04,OWA IV,002,"NGALA PRIMARY SCHOOL, BOJI - BOJI OWA II",1473,3
DELTA,07,IKA NORTH- EAST,04,OWA IV,003,"NGALA PRIMARY SCHOOL, BOJI - BOJI OWA III",974,2
DELTA,07,IKA NORTH- EAST,04,OWA IV,004,"NGALA PRIMARY SCHOOL, BOJI - BOJI OWA IV",1384,3
DELTA,07,IKA NORTH- EAST,04,OWA IV,005,"NGALA PRIMARY SCHOOL, BOJI - BOJI OWA V",1254,3
DELTA,07,IKA NORTH- EAST,04,OWA IV,006,I,1289,3
DELTA,07,IKA NORTH- EAST,04,OWA IV,007,II,1185,2
DELTA,07,IKA NORTH- EAST,04,OWA IV,008,III,1156,2
DELTA,07,IKA NORTH- EAST,04,OWA IV,009,IV,857,2
DELTA,07,IKA NORTH- EAST,04,OWA IV,010,V,1028,2
DELTA,07,IKA NORTH- EAST,05,OWA V,001,"IYI - AGHULOR PRIMARY SCHOOL, OWANTA I",826,2
DELTA,07,IKA NORTH- EAST,05,OWA V,002,"IYI - AGHULOR PRIMARY SCHOOL, OWANTA II",882,2
DELTA,07,IKA NORTH- EAST,05,OWA V,003,"IYI - AGHULOR PRIMARY SCHOOL, OWANTA III",826,2
DELTA,07,IKA NORTH- EAST,05,OWA V,004,"OSIMI PRIMARY SCHOOL, OWANTA ALOSIMI I",730,1
DELTA,07,IKA NORTH- EAST,05,OWA V,005,"OSIMI PRIMARY SCHOOL, OWANTA ALOSIMI II",837,2
DELTA,07,IKA NORTH- EAST,05,OWA V,006,"OSIMI PRIMARY SCHOOL, OWANTA ALOSIMI III",708,1
DELTA,07,IKA NORTH- EAST,05,OWA V,007,"OSIMI PRIMARY SCHOOL, OWANTA ALOSIMI IV",660,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,001,"ADAGBA PRIMARY SCHOOL, OWA - OFIE I",762,2
DELTA,07,IKA NORTH- EAST,06,OWA VI,002,"ADAGBA PRIMARY SCHOOL, OWA - OFIE II",749,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,003,"OZOMOR PRIMARY SCHOOL, ALIZOMOR I",335,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,004,"OZOMOR PRIMARY SCHOOL, ALIZOMOR II",502,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,005,"OZOMOR PRIMARY SCHOOL, ALIZOMOR III",348,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,006,"OZOMOR PRIMARY SCHOOL, ALIZOMOR IV",521,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,007,"OZOMOR TOWN HALL, ALIZOMOR",303,1
DELTA,07,IKA NORTH- EAST,06,OWA VI,008,"OWA-EKEI PRIMARY SCHOOL,OWA - EKEI I",1360,3
DELTA,07,IKA NORTH- EAST,06,OWA VI,009,"OWA-EKEI PRIMARY SCHOOL,OWA - EKEI II",1357,3
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,001,"UMUOCHA PRIMARY SCHOOL, AKUMAZI I",801,2
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,002,"UMUOCHA PRIMARY SCHOOL, AKUMAZI II",876,2
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,003,"UMUOCHA PRIMARY SCHOOL, AKUMAZI III",700,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,004,"AKUMA PRIMARY SCHOOL, AKUMAZI I",670,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,005,"AKUMA PRIMARY SCHOOL, AKUMAZI II",748,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,006,"USENU PRIMARY SCHOOL, OWERRE - OLUBOR I",422,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,007,"USENU PRIMARY SCHOOL, OWERRE - OLUBOR II",539,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,008,DIAGBO PRIMARY SCHOOL OWERRE-OLUBOR I,641,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,009,DIAGBO PRIMARY SCHOOL OWERRE-OLUBOR II,538,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,010,"COURT HALL, OWERRE - OLUBOR",783,2
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,011,"AMUFA PRIMARY SCHOOL, EKUOMA I",555,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,012,"AMUFA PRIMARY SCHOOL, EKUOMA II",531,1
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,013,"COMMUNITY HALL, EKUOMA I",825,2
DELTA,07,IKA NORTH- EAST,07,AKUMAZI,014,"COMMUNITY HALL, EKUOMA II",737,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,001,"ILABOR PRIMARY SCHOOL, IGBODO I",582,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,002,"ILABOR PRIMARY SCHOOL, IGBODO II",532,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,003,"ILABOR PRIMARY SCHOOL, IGBODO III",556,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,004,"ILABOR PRIMARY SCHOOL, IGBODO IV",616,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,005,"OZEI PRIMARY SCHOOL, IGBODO I",185,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,006,"OZEI PRIMARY SCHOOL, IGBODO II",224,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,007,"OZEI PRIMARY SCHOOL, IGBODO III",195,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,008,"UKPEKWU PRIMARY SCHOOL, IGBODO I",506,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,009,"UKPEKWU PRIMARY SCHOOL, IGBODO II",289,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,010,"UKPEKWU PRIMARY SCHOOL, IGBODO III",279,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,011,"HEALTH CENTRE, IGBODO I",648,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,012,"HEALTH CENTRE, IGBODO II",433,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,013,"HEALTH CENTRE, IGBODO III",664,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,014,"HEALTH CENTRE, IGBODO IV",562,1
DELTA,07,IKA NORTH- EAST,08,IGBODO,015,"ISAIAH CAMP, IGBODO",322,1
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,001,"EKPU PRIMARY SCHOOL, UTE - OKPU I",1274,3
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,002,"EKPU PRIMARY SCHOOL, UTE - OKPU II",1366,3
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,003,"EKPU PRIMARY SCHOOL, UTE - OKPU III",1513,3
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,004,"EKPU PRIMARY SCHOOL, UTE - OKPU IV",1359,3
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,005,"AGHAULOR PRIMARY SCHOOL , UTE - OKPU I",840,2
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,006,"AGHAULOR PRIMARY SCHOOL , UTE - OKPU II",537,1
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,007,"AGHAULOR PRIMARY SCHOOL , UTE - OKPU III",715,1
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,008,"AGHAULOR PRIMARY SCHOOL , UTE - OKPU IV",738,1
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,009,"AGHAULOR PRIMARY SCHOOL , UTE - OKPU V",475,1
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,010,"ALOHEN PRIMARY SCHOOL, UTE-OKPU I",798,2
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,011,"ALOHEN PRIMARY SCHOOL, UTE-OKPU II",764,2
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,012,"ERUMU PRIMARY SCHOOL, UTE-ERUMU I",1060,2
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,013,"ERUMU PRIMARY SCHOOL, UTE-ERUMU II",925,2
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,014,"ERUMU PRIMARY SCHOOL, UTE-ERUMU III",860,2
DELTA,07,IKA NORTH- EAST,09,UTE - OKPU,015,"UTE-ENUGU PRIMARY SCHOOL, UTE-ENUGU",628,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,001,"OGBENO PRIMARY SCHOOL, IDUMUESAH I",692,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,002,"OGBENO PRIMARY SCHOOL, IDUMUESAH II",549,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,003,"OGBENO PRIMARY SCHOOL, IDUMUESAH III",419,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,004,"IBILI PRIMARY SCHOOL, IDUMUESAH I",709,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,005,"IBILI PRIMARY SCHOOL, IDUMUESAH II",644,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,006,"IBILI PRIMARY SCHOOL, IDUMUESAH III",602,1
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,007,"COMMUNITY HALL, IDUMUESAH I",821,2
DELTA,07,IKA NORTH- EAST,10,IDUMUESAH,008,"COMMUNITY HALL, IDUMUESAH II",720,1
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,001,"OGBE MODEL PRIMARY SCHOOL, UMUNEDE I",1514,3
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,002,"OGBE MODEL PRIMARY SCHOOL, UMUNEDE II",1349,3
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,003,"OGBE MODEL PRIMARY SCHOOL, UMUNEDE III",1328,3
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,004,"IJEHON PRIMARY SCHOOL, UMUNEDE I",807,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,005,"IJEHON PRIMARY SCHOOL, UMUNEDE II",657,1
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,006,"IJEHON PRIMARY SCHOOL, UMUNEDE III",871,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,007,"IJEHON PRIMARY SCHOOL, UMUNEDE IV",825,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,008,"DIAI PRIMARY SCHOOL, UMUNEDE",812,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,009,"IYEI PRIMARY SCHOOL, UMUNEDE I",689,1
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,010,"IYEI PRIMARY SCHOOL, UMUNEDE II",695,1
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,011,"ONYEAGWU PRIMARY SCHOOL, UMUNEDE",1020,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,012,"COURT HALL, UMUNEDE I",1073,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,013,"COURT HALL, UMUNEDE II",880,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,014,"COURT HALL, UMUNEDE III",804,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,015,"NEW LAGOS/ASABA ROAD, UMUNEDE I",1038,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,016,"NEW LAGOS/ASABA ROAD, UMUNEDE II",950,2
DELTA,07,IKA NORTH- EAST,11,UMUNEDE,017,"NEW LAGOS/ASABA ROAD, UMUNEDE III",894,2
DELTA,07,IKA NORTH- EAST,12,MBIRI,001,"AREN PRIMARY SCHOOL, MBIRI I",508,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,002,"AREN PRIMARY SCHOOL, MBIRI II",446,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,003,"AREN PRIMARY SCHOOL, MBIRI III",562,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,004,"AREN PRIMARY SCHOOL, MBIRI IV",464,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,005,"OKEI PRIMARY SCHOOL, MBIRI I",516,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,006,"OKEI PRIMARY SCHOOL, MBIRI II",474,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,007,"OKEI PRIMARY SCHOOL, MBIRI III",556,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,008,"OTUGBO PRIMARY SCHOOL, MBIRI I",272,1
DELTA,07,IKA NORTH- EAST,12,MBIRI,009,"OTUGBO PRIMARY SCHOOL, MBIRI II",226,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,001,"OGBEJE PRIMARY SCHOOL, UTE-OGBEJE I",619,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,002,"OGBEJE PRIMARY SCHOOL, UTE-OGBEJE II",602,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,003,"OGBEJE PRIMARY SCHOOL, UTE-OGBEJE III",513,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,004,"IGWEBUIKE PRIMARY SCHOOL, UTE-OGBEJE I",542,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,005,"IGWEBUIKE PRIMARY SCHOOL, UTE-OGBEJE II",604,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,006,"IGWEBUIKE PRIMARY SCHOOL, UTE-OGBEJE III",650,1
DELTA,07,IKA NORTH- EAST,13,OGBEJE,007,"TOWN HALL, ANI-NWACHOKOR",415,1
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,001,"AZAGBA PRIMARY SCHOOL, OTOLOKPO I",755,2
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,002,"AZAGBA PRIMARY SCHOOL, OTOLOKPO II",660,1
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,003,"OKETE TOWN HALL, OTOLOKPO I",302,1
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,004,"OKETE TOWN HALL, OTOLOKPO II",525,1
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,005,"UMUHU QUARTERS, OTOLOKPO",585,1
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,006,"L.A. PRIMARY SCHOOL, OTOLOKPO I",390,1
DELTA,07,IKA NORTH- EAST,14,OTOLOKPO,007,"L.A. PRIMARY SCHOOL, OTOLOKPO II",692,1
DELTA,08,IKA - SOUTH,01,TOWN I,001,OGBESOGBAN HALL/AGBOR - OBI I,640,1
DELTA,08,IKA - SOUTH,01,TOWN I,002,TOWN I I,777,2
DELTA,08,IKA - SOUTH,01,TOWN I,003,TOWN I II,537,1
DELTA,08,IKA - SOUTH,01,TOWN I,004,OBIKA PRIMARY SCHOOL/AGBOR OBI I,710,1
DELTA,08,IKA - SOUTH,01,TOWN I,005,OBIKA PRIMARY SCHOOL/AGBOR OBI II,595,1
DELTA,08,IKA - SOUTH,01,TOWN I,006,OLD COURT PREMISES/AGBOR OBI I,767,2
DELTA,08,IKA - SOUTH,01,TOWN I,007,OLD COURT PREMISES/AGBOR OBI I,813,2
DELTA,08,IKA - SOUTH,01,TOWN I,008,TOWN I OBI I,724,1
DELTA,08,IKA - SOUTH,02,TOWN II,001,ORIKEZE AVENUE JUNCTION/ AGBOR OBI II,998,2
DELTA,08,IKA - SOUTH,02,TOWN II,002,ORIKEZE AVENUE JUNCTION/ AGBOR OBI II,980,2
DELTA,08,IKA - SOUTH,02,TOWN II,003,GBENOBA GRAMMAR SCHOOL/AGBOR OBI II,980,2
DELTA,08,IKA - SOUTH,02,TOWN II,004,GBENOBA GRAMMAR SCHOOL/AGBOR OBI II,596,1
DELTA,08,IKA - SOUTH,02,TOWN II,005,NOSIERI PRIMARY SCHOOL/AGBOR - OBI II,937,2
DELTA,08,IKA - SOUTH,02,TOWN II,006,NOSIERI PRIMARY SCHOOL/AGBOR - OBI II,560,1
DELTA,08,IKA - SOUTH,02,TOWN II,007,OBI-OLIHE HALL/AGBOR - OBI II,619,1
DELTA,08,IKA - SOUTH,02,TOWN II,008,IHOGBE HALL/AGBOR - OBI II,560,1
DELTA,08,IKA - SOUTH,02,TOWN II,009,IHOGBE HALL/AGBOR - OBI II,384,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),001,OMUMU TOWN HALL/OZA-NOGOGO/ALISIMIE,624,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),002,NOGOGO/ALISIMIE,524,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),003,NOGOGO/ALISIMIE,499,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),004,ENO PRIMARY SCHOOL/OZA-NOGOGO/ALISIMIE,386,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),005,NOGOGO/ALISIMIE,481,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),006,UVBE HALL/OZA-NOGOGO/ALISIMIE,507,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),007,NOGOGO/ALISIMIE,365,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),008,NOGOGO/ALISIMIE,432,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),009,NOGOGO ALISIMIE,567,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),010,ALISIMIE I,478,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),011,ALISIMIE II,447,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),012,NOGOGO/ALISIMIE,449,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),013,NOGOGO/ALISIMIE I,377,1
DELTA,08,IKA - SOUTH,03,O ALISIMIE),014,NOGOGO/ALISIMIE II,380,1
